0.00376,0.377197,0.00376,-0.0219727,0.00376,21.3867,0.00376,25.0195,0.00376,34.9219,0.00376,78.75
0.0038,0.390015,0.0038,-0.03479,0.0038,19.5117,0.0038,25.6641,0.0038,31.2305,0.0038,76.9336
0.00384,0.383301,0.00384,-0.0286865,0.00384,18.9258,0.00384,25.0195,0.00384,29.4141,0.00384,74.4141
0.00388,0.377197,0.00388,-0.0286865,0.00388,17.0508,0.00388,25.6641,0.00388,26.8945,0.00388,72.5977
0.00392,0.377197,0.00392,-0.0219727,0.00392,15.1758,0.00392,26.25,0.00392,25.0781,0.00392,70.1367
0.00396,0.383301,0.00396,-0.0286865,0.00396,14.5898,0.00396,26.25,0.00396,22.6172,0.00396,68.9062
0.004,0.36438,0.004,-0.0152588,0.004,13.3594,0.004,25.0195,0.004,20.1562,0.004,66.4453
0.00404,0.370483,0.00404,-0.0219727,0.00404,11.4844,0.00404,26.25,0.00404,18.2812,0.00404,65.2148
0.00408,0.36438,0.00408,-0.0476074,0.00408,11.4844,0.00408,26.25,0.00408,16.4062,0.00408,63.3398
0.00412,0.370483,0.00412,-0.0286865,0.00412,10.2539,0.00412,25.6641,0.00412,15.1758,0.00412,60.8789
0.00416,0.370483,0.00416,-0.0219727,0.00416,8.4375,0.00416,26.8945,0.00416,12.7148,0.00416,59.0039
0.0042,0.36438,0.0042,-0.0286865,0.0042,7.14844,0.0042,26.25,0.0042,10.2539,0.0042,57.7734
0.00424,0.351562,0.00424,-0.03479,0.00424,5.91797,0.00424,25.6641,0.00424,9.66797,0.00424,55.3125
0.00428,0.338745,0.00428,-0.0286865,0.00428,4.6875,0.00428,26.25,0.00428,7.14844,0.00428,53.4375
0.00432,0.344849,0.00432,-0.0286865,0.00432,4.10156,0.00432,25.6641,0.00432,5.91797,0.00432,51.6211
0.00436,0.344849,0.00436,-0.0219727,0.00436,4.10156,0.00436,25.6641,0.00436,3.45703,0.00436,49.1602
0.0044,0.332031,0.0044,-0.0219727,0.0044,3.45703,0.0044,25.6641,0.0044,2.87109,0.0044,48.5156
0.00444,0.325928,0.00444,-0.0219727,0.00444,2.22656,0.00444,25.0195,0.00444,1.64063,0.00444,46.0547
0.00448,0.332031,0.00448,-0.0286865,0.00448,0.410156,0.00448,25.0195,0.00448,-0.234375,0.00448,43.5937
0.00452,0.338745,0.00452,-0.0286865,0.00452,0.410156,0.00452,24.4336,0.00452,-2.05078,0.00452,41.1328
0.00456,0.319214,0.00456,-0.0152588,0.00456,-1.46484,0.00456,23.7891,0.00456,-2.05078,0.00456,39.9023
